,currentdate,currenttime,open,high,low,close
2440,2024-02-09,12:25:00,45436.20,45445.85,45424.00,45432.40
2441,2024-02-09,12:26:00,45427.35,45435.65,45421.95,45425.35
2442,2024-02-09,12:27:00,45424.65,45430.10,45414.20,45420.80
2443,2024-02-09,12:28:00,45423.85,45429.05,45413.70,45420.05
2444,2024-02-09,12:29:00,45418.80,45437.95,45418.80,45434.50
2445,2024-02-09,12:30:00,45436.35,45470.80,45436.35,45455.60
2446,2024-02-09,12:31:00,45456.35,45456.35,45400.75,45406.40
2447,2024-02-09,12:32:00,45408.75,45408.75,45382.25,45394.80
2448,2024-02-09,12:33:00,45395.20,45481.70,45395.20,45449.10
2449,2024-02-09,12:34:00,45445.60,45445.60,45422.75,45430.70
2450,2024-02-09,12:35:00,45429.90,45429.90,45400.10,45401.25
2451,2024-02-09,12:36:00,45403.65,45403.65,45387.75,45394.05
2452,2024-02-09,12:37:00,45395.20,45398.30,45366.00,45372.80
2453,2024-02-09,12:38:00,45374.80,45418.25,45364.70,45412.70
2454,2024-02-09,12:39:00,45413.05,45413.05,45390.35,45400.40
2455,2024-02-09,12:40:00,45400.75,45400.75,45386.85,45392.40
2456,2024-02-09,12:41:00,45392.15,45412.05,45386.65,45399.30
2457,2024-02-09,12:42:00,45403.55,45425.10,45399.80,45416.85
2458,2024-02-09,12:43:00,45416.20,45416.20,45402.85,45403.90
2459,2024-02-09,12:44:00,45404.35,45411.40,45395.50,45404.65
2460,2024-02-09,12:45:00,45405.00,45405.65,45390.65,45397.85
2461,2024-02-09,12:46:00,45400.75,45403.55,45386.00,45391.20
2462,2024-02-09,12:47:00,45388.15,45393.60,45381.70,45392.20
2463,2024-02-09,12:48:00,45394.40,45421.85,45390.00,45421.85
2464,2024-02-09,12:49:00,45421.70,45421.70,45381.75,45387.90
2465,2024-02-09,12:50:00,45382.25,45386.45,45333.15,45369.85
2466,2024-02-09,12:51:00,45373.00,45416.95,45369.10,45405.05
2467,2024-02-09,12:52:00,45400.25,45400.70,45379.40,45386.75
2468,2024-02-09,12:53:00,45386.80,45389.30,45364.00,45376.45
2469,2024-02-09,12:54:00,45370.30,45378.60,45345.60,45358.60
2470,2024-02-09,12:55:00,45356.70,45356.90,45325.55,45325.55
2471,2024-02-09,12:56:00,45329.80,45338.85,45300.55,45301.20
2472,2024-02-09,12:57:00,45301.65,45376.65,45300.70,45376.65
2473,2024-02-09,12:58:00,45373.90,45378.35,45351.55,45361.75
2474,2024-02-09,12:59:00,45363.25,45390.40,45354.95,45382.55
2475,2024-02-09,13:00:00,45384.00,45389.10,45374.30,45386.15
2476,2024-02-09,13:01:00,45384.30,45387.35,45370.75,45384.25
2477,2024-02-09,13:02:00,45379.25,45408.10,45379.25,45402.35
2478,2024-02-09,13:03:00,45402.85,45407.40,45379.25,45381.90
2479,2024-02-09,13:04:00,45384.85,45409.95,45384.85,45404.60
2480,2024-02-09,13:05:00,45400.70,45408.90,45389.80,45394.85
2481,2024-02-09,13:06:00,45393.05,45400.80,45364.60,45389.95
2482,2024-02-09,13:07:00,45394.95,45411.20,45381.30,45411.20
2483,2024-02-09,13:08:00,45410.70,45411.55,45382.70,45387.30
2484,2024-02-09,13:09:00,45387.45,45404.35,45370.80,45393.15
2485,2024-02-09,13:10:00,45396.80,45408.50,45391.30,45403.15
2486,2024-02-09,13:11:00,45405.50,45417.95,45400.65,45415.15
2487,2024-02-09,13:12:00,45417.05,45419.10,45400.95,45415.80
2488,2024-02-09,13:13:00,45417.70,45437.45,45415.90,45428.90
2489,2024-02-09,13:14:00,45432.00,45466.00,45430.90,45455.60
2490,2024-02-09,13:15:00,45456.35,45464.40,45427.70,45430.60
2491,2024-02-09,13:16:00,45429.30,45448.55,45425.15,45443.25
2492,2024-02-09,13:17:00,45444.95,45450.40,45405.55,45408.10
2493,2024-02-09,13:18:00,45410.35,45427.10,45406.95,45423.35
2494,2024-02-09,13:19:00,45425.15,45431.85,45391.65,45395.45
2495,2024-02-09,13:20:00,45396.80,45407.70,45380.65,45383.20
2496,2024-02-09,13:21:00,45379.40,45393.35,45373.15,45388.35
2497,2024-02-09,13:22:00,45390.75,45392.90,45369.05,45375.10
2498,2024-02-09,13:23:00,45379.10,45409.95,45368.50,45406.60
2499,2024-02-09,13:24:00,45410.10,45419.15,45390.75,45390.75
2500,2024-02-09,13:25:00,45395.50,45395.50,45375.20,45375.20
2501,2024-02-09,13:26:00,45380.30,45385.35,45358.10,45385.35
2502,2024-02-09,13:27:00,45390.10,45413.15,45385.80,45413.15
2503,2024-02-09,13:28:00,45414.75,45414.75,45395.50,45396.20
2504,2024-02-09,13:29:00,45399.80,45405.50,45390.45,45405.50
2505,2024-02-09,13:30:00,45404.50,45405.10,45383.05,45390.60
2506,2024-02-09,13:31:00,45385.90,45388.20,45364.20,45370.60
2507,2024-02-09,13:32:00,45370.85,45371.40,45342.40,45345.70
2508,2024-02-09,13:33:00,45343.45,45346.60,45304.00,45311.40
2509,2024-02-09,13:34:00,45313.55,45324.80,45298.40,45324.80
2510,2024-02-09,13:35:00,45324.45,45337.30,45273.30,45290.70
2511,2024-02-09,13:36:00,45289.85,45317.45,45271.80,45317.45
2512,2024-02-09,13:37:00,45312.90,45319.60,45296.60,45300.60
2513,2024-02-09,13:38:00,45303.50,45316.20,45298.30,45316.10
2514,2024-02-09,13:39:00,45316.25,45319.25,45298.40,45314.95
2515,2024-02-09,13:40:00,45318.30,45318.30,45282.25,45289.55
2516,2024-02-09,13:41:00,45287.45,45288.75,45265.50,45270.65
2517,2024-02-09,13:42:00,45270.25,45311.20,45263.90,45311.20
2518,2024-02-09,13:43:00,45310.10,45343.80,45310.10,45337.70
2519,2024-02-09,13:44:00,45341.85,45343.75,45322.35,45331.90
2520,2024-02-09,13:45:00,45334.85,45341.80,45327.00,45334.40
2521,2024-02-09,13:46:00,45335.85,45335.85,45308.90,45314.30
2522,2024-02-09,13:47:00,45313.00,45326.25,45309.30,45314.40
2523,2024-02-09,13:48:00,45322.90,45322.90,45296.30,45306.80
2524,2024-02-09,13:49:00,45308.55,45330.60,45304.10,45326.65
2525,2024-02-09,13:50:00,45328.60,45328.60,45301.60,45308.30
2526,2024-02-09,13:51:00,45308.25,45308.25,45291.35,45291.75
2527,2024-02-09,13:52:00,45296.55,45310.35,45291.15,45304.45
2528,2024-02-09,13:53:00,45304.45,45304.45,45283.25,45284.70
2529,2024-02-09,13:54:00,45291.75,45300.80,45281.30,45283.55
2530,2024-02-09,13:55:00,45283.35,45304.60,45278.00,45301.75
2531,2024-02-09,13:56:00,45302.60,45312.70,45296.90,45299.15
2532,2024-02-09,13:57:00,45298.30,45311.75,45294.85,45304.50
2533,2024-02-09,13:58:00,45309.30,45324.90,45302.95,45312.70
2534,2024-02-09,13:59:00,45308.60,45319.45,45300.50,45314.25
2535,2024-02-09,14:00:00,45317.25,45321.15,45296.25,45299.00
2536,2024-02-09,14:01:00,45301.55,45315.60,45294.50,45315.60
2537,2024-02-09,14:02:00,45313.95,45340.95,45307.40,45310.35
2538,2024-02-09,14:03:00,45310.90,45327.50,45308.65,45325.20
2539,2024-02-09,14:04:00,45327.85,45332.30,45316.70,45330.55
2540,2024-02-09,14:05:00,45333.20,45351.30,45325.00,45342.45
2541,2024-02-09,14:06:00,45341.75,45345.80,45333.40,45333.40
2542,2024-02-09,14:07:00,45336.45,45340.95,45323.00,45325.20
2543,2024-02-09,14:08:00,45325.20,45328.60,45310.60,45314.70
2544,2024-02-09,14:09:00,45317.80,45327.75,45313.70,45316.15
2545,2024-02-09,14:10:00,45315.45,45322.80,45308.60,45312.40
2546,2024-02-09,14:11:00,45308.95,45317.95,45305.40,45316.45
2547,2024-02-09,14:12:00,45316.35,45355.25,45314.95,45355.25
2548,2024-02-09,14:13:00,45352.60,45397.50,45344.60,45394.15
2549,2024-02-09,14:14:00,45391.15,45392.50,45354.00,45360.95
2550,2024-02-09,14:15:00,45364.65,45377.70,45360.55,45363.50
2551,2024-02-09,14:16:00,45363.50,45363.65,45346.00,45359.40
2552,2024-02-09,14:17:00,45365.10,45377.65,45365.10,45372.50
2553,2024-02-09,14:18:00,45369.55,45428.25,45368.85,45423.10
2554,2024-02-09,14:19:00,45425.70,45451.00,45412.25,45443.55
2555,2024-02-09,14:20:00,45442.60,45442.60,45419.45,45423.30
2556,2024-02-09,14:21:00,45421.30,45439.90,45401.05,45404.45
2557,2024-02-09,14:22:00,45408.90,45442.10,45401.05,45430.60
2558,2024-02-09,14:23:00,45430.75,45456.00,45430.75,45441.15
2559,2024-02-09,14:24:00,45445.40,45445.40,45413.35,45422.50
2560,2024-02-09,14:25:00,45420.35,45422.65,45395.30,45396.90
2561,2024-02-09,14:26:00,45402.15,45409.95,45389.70,45394.50
2562,2024-02-09,14:27:00,45391.80,45397.95,45378.20,45397.05
2563,2024-02-09,14:28:00,45398.85,45450.50,45397.65,45433.00
2564,2024-02-09,14:29:00,45434.05,45445.90,45427.70,45445.90
2565,2024-02-09,14:30:00,45446.75,45460.35,45443.55,45455.05
2566,2024-02-09,14:31:00,45449.90,45545.10,45448.00,45538.05
2567,2024-02-09,14:32:00,45529.45,45537.10,45516.15,45516.90
2568,2024-02-09,14:33:00,45513.15,45533.55,45510.20,45521.55
2569,2024-02-09,14:34:00,45520.35,45526.35,45501.80,45511.55
2570,2024-02-09,14:35:00,45509.60,45518.50,45492.85,45497.05
2571,2024-02-09,14:36:00,45497.40,45505.65,45481.65,45505.65
2572,2024-02-09,14:37:00,45505.10,45584.45,45504.80,45584.45
2573,2024-02-09,14:38:00,45583.40,45599.00,45566.85,45570.20
2574,2024-02-09,14:39:00,45574.35,45658.00,45570.40,45658.00
2575,2024-02-09,14:40:00,45651.85,45687.10,45637.95,45655.70
2576,2024-02-09,14:41:00,45656.95,45717.50,45656.95,45687.90
2577,2024-02-09,14:42:00,45684.55,45685.20,45621.95,45621.95
2578,2024-02-09,14:43:00,45624.40,45655.10,45624.20,45642.95
2579,2024-02-09,14:44:00,45641.95,45654.95,45622.70,45626.60
2580,2024-02-09,14:45:00,45629.30,45652.05,45585.60,45590.25
2581,2024-02-09,14:46:00,45589.35,45674.30,45589.35,45663.05
2582,2024-02-09,14:47:00,45659.45,45666.65,45626.10,45632.00
2583,2024-02-09,14:48:00,45628.45,45650.85,45628.45,45643.10
2584,2024-02-09,14:49:00,45641.45,45661.50,45641.45,45658.05
2585,2024-02-09,14:50:00,45655.85,45658.50,45639.20,45652.85
2586,2024-02-09,14:51:00,45654.90,45668.30,45611.80,45613.55
2587,2024-02-09,14:52:00,45617.05,45640.95,45615.50,45632.85
2588,2024-02-09,14:53:00,45632.20,45644.70,45618.40,45632.10
2589,2024-02-09,14:54:00,45627.55,45640.60,45603.50,45634.50
2590,2024-02-09,14:55:00,45635.45,45662.85,45630.70,45662.85
2591,2024-02-09,14:56:00,45661.25,45666.95,45630.45,45647.50
2592,2024-02-09,14:57:00,45639.45,45644.40,45625.50,45625.50
2593,2024-02-09,14:58:00,45632.05,45645.65,45602.35,45640.35
2594,2024-02-09,14:59:00,45637.05,45637.05,45589.20,45606.70
2595,2024-02-09,15:00:00,45606.50,45676.75,45582.40,45582.65
2596,2024-02-09,15:01:00,45575.80,45601.70,45560.25,45595.75
2597,2024-02-09,15:02:00,45593.95,45607.65,45566.00,45570.30
2598,2024-02-09,15:03:00,45575.95,45582.50,45547.05,45559.40
2599,2024-02-09,15:04:00,45560.20,45586.05,45555.75,45573.60
2600,2024-02-09,15:05:00,45571.85,45617.85,45571.85,45615.80
2601,2024-02-09,15:06:00,45608.65,45608.65,45572.80,45593.90
2602,2024-02-09,15:07:00,45595.65,45602.45,45583.00,45591.70
2603,2024-02-09,15:08:00,45593.80,45609.55,45590.30,45601.85
2604,2024-02-09,15:09:00,45602.55,45616.00,45598.35,45598.95
2605,2024-02-09,15:10:00,45599.90,45642.20,45593.95,45639.25
2606,2024-02-09,15:11:00,45641.30,45641.30,45598.90,45623.95
2607,2024-02-09,15:12:00,45625.60,45630.45,45609.35,45611.20
2608,2024-02-09,15:13:00,45609.25,45622.10,45609.15,45614.10
2609,2024-02-09,15:14:00,45613.35,45618.85,45607.75,45617.05
2610,2024-02-09,15:15:00,45617.70,45645.15,45608.40,45645.15
2611,2024-02-09,15:16:00,45644.30,45644.30,45632.55,45638.05
2612,2024-02-09,15:17:00,45636.90,45649.25,45632.25,45648.25
2613,2024-02-09,15:18:00,45645.75,45674.80,45641.50,45656.80
2614,2024-02-09,15:19:00,45660.00,45660.00,45635.30,45640.75
2615,2024-02-09,15:20:00,45641.05,45671.40,45633.60,45659.15
2616,2024-02-09,15:21:00,45664.65,45664.65,45646.80,45660.05
2617,2024-02-09,15:22:00,45659.80,45667.55,45654.55,45665.50
2618,2024-02-09,15:23:00,45663.15,45668.00,45654.95,45656.10
2619,2024-02-09,15:24:00,45658.15,45676.75,45652.25,45670.30
2620,2024-02-09,15:25:00,45671.60,45680.40,45665.25,45677.00
2621,2024-02-09,15:26:00,45677.15,45689.60,45674.40,45683.50
2622,2024-02-09,15:27:00,45684.35,45709.95,45682.15,45698.20
2623,2024-02-09,15:28:00,45702.30,45709.65,45683.20,45691.95
2624,2024-02-09,15:29:00,45687.95,45713.40,45684.80,45706.55
2625,2024-02-12,09:15:00,45664.30,45748.50,45597.55,45613.10
2626,2024-02-12,09:16:00,45610.10,45610.10,45523.55,45540.75
2627,2024-02-12,09:17:00,45529.45,45593.25,45529.45,45587.15
2628,2024-02-12,09:18:00,45586.45,45675.80,45584.70,45663.80
2629,2024-02-12,09:19:00,45673.60,45718.65,45664.40,45666.70
2630,2024-02-12,09:20:00,45665.45,45665.45,45610.90,45612.85
2631,2024-02-12,09:21:00,45613.15,45666.75,45602.35,45646.00
2632,2024-02-12,09:22:00,45639.65,45640.25,45606.45,45606.45
2633,2024-02-12,09:23:00,45610.35,45611.85,45555.70,45590.15
2634,2024-02-12,09:24:00,45593.85,45606.50,45564.20,45565.45
2635,2024-02-12,09:25:00,45559.75,45595.30,45546.20,45562.95
2636,2024-02-12,09:26:00,45560.95,45574.00,45548.90,45566.85
2637,2024-02-12,09:27:00,45569.95,45585.45,45558.70,45563.30
2638,2024-02-12,09:28:00,45567.10,45571.05,45551.85,45571.05
2639,2024-02-12,09:29:00,45568.35,45619.55,45568.35,45575.05
2640,2024-02-12,09:30:00,45577.05,45617.60,45577.05,45617.45
2641,2024-02-12,09:31:00,45609.80,45615.85,45592.65,45594.50
2642,2024-02-12,09:32:00,45593.55,45603.80,45568.40,45568.40
2643,2024-02-12,09:33:00,45572.10,45575.00,45534.30,45538.30
2644,2024-02-12,09:34:00,45538.60,45577.40,45522.60,45573.80
2645,2024-02-12,09:35:00,45579.35,45623.00,45576.55,45611.90
2646,2024-02-12,09:36:00,45612.85,45623.85,45574.20,45582.85
2647,2024-02-12,09:37:00,45585.75,45621.65,45585.40,45607.05
2648,2024-02-12,09:38:00,45608.90,45610.25,45590.85,45595.35
2649,2024-02-12,09:39:00,45597.05,45600.15,45560.85,45560.85
2650,2024-02-12,09:40:00,45563.70,45567.50,45490.85,45502.15
2651,2024-02-12,09:41:00,45510.80,45532.55,45498.30,45532.55
2652,2024-02-12,09:42:00,45536.20,45537.40,45501.15,45507.30
2653,2024-02-12,09:43:00,45507.05,45511.05,45485.60,45492.25
2654,2024-02-12,09:44:00,45490.80,45497.55,45473.85,45483.95
2655,2024-02-12,09:45:00,45487.90,45508.65,45469.20,45505.80
2656,2024-02-12,09:46:00,45508.50,45508.50,45446.85,45458.40
2657,2024-02-12,09:47:00,45459.20,45487.60,45454.35,45479.50
2658,2024-02-12,09:48:00,45481.40,45484.15,45467.05,45467.05
2659,2024-02-12,09:49:00,45469.50,45472.55,45444.65,45454.10
2660,2024-02-12,09:50:00,45455.50,45494.00,45435.45,45485.75
2661,2024-02-12,09:51:00,45485.65,45495.15,45459.60,45474.70
2662,2024-02-12,09:52:00,45481.75,45498.70,45457.55,45496.70
2663,2024-02-12,09:53:00,45495.75,45496.65,45478.80,45478.80
2664,2024-02-12,09:54:00,45478.10,45478.10,45447.10,45447.10
2665,2024-02-12,09:55:00,45449.65,45449.65,45403.10,45407.40
2666,2024-02-12,09:56:00,45408.35,45409.90,45370.55,45390.35
2667,2024-02-12,09:57:00,45387.40,45411.70,45387.40,45404.75
2668,2024-02-12,09:58:00,45398.65,45414.55,45386.05,45408.45
2669,2024-02-12,09:59:00,45408.95,45418.00,45393.05,45393.70
2670,2024-02-12,10:00:00,45393.20,45395.35,45367.80,45387.45
2671,2024-02-12,10:01:00,45384.85,45392.45,45373.50,45385.80
2672,2024-02-12,10:02:00,45383.55,45399.85,45368.20,45392.70
2673,2024-02-12,10:03:00,45393.30,45437.10,45387.95,45437.10
2674,2024-02-12,10:04:00,45437.45,45440.35,45412.55,45430.00
2675,2024-02-12,10:05:00,45428.85,45435.50,45415.65,45423.25
2676,2024-02-12,10:06:00,45423.45,45432.25,45405.80,45425.95
2677,2024-02-12,10:07:00,45429.45,45429.45,45401.10,45403.50
2678,2024-02-12,10:08:00,45401.35,45407.90,45381.75,45382.25
2679,2024-02-12,10:09:00,45381.55,45384.70,45344.70,45348.20
2680,2024-02-12,10:10:00,45352.25,45359.85,45337.00,45343.05
2681,2024-02-12,10:11:00,45349.45,45387.60,45341.10,45387.60
2682,2024-02-12,10:12:00,45383.75,45401.20,45376.95,45399.50
2683,2024-02-12,10:13:00,45399.75,45399.75,45375.80,45395.35
2684,2024-02-12,10:14:00,45392.25,45405.70,45376.15,45376.35
2685,2024-02-12,10:15:00,45376.50,45377.50,45349.75,45363.40
2686,2024-02-12,10:16:00,45377.70,45400.35,45371.90,45393.55
2687,2024-02-12,10:17:00,45394.05,45398.90,45383.45,45388.50
2688,2024-02-12,10:18:00,45387.15,45403.70,45377.25,45381.80
2689,2024-02-12,10:19:00,45380.25,45381.70,45360.45,45377.05
2690,2024-02-12,10:20:00,45377.75,45390.60,45363.85,45366.50
2691,2024-02-12,10:21:00,45368.60,45374.70,45282.50,45304.30
2692,2024-02-12,10:22:00,45299.35,45320.80,45293.50,45308.85
2693,2024-02-12,10:23:00,45309.60,45316.70,45280.95,45287.20
2694,2024-02-12,10:24:00,45287.45,45294.15,45271.85,45277.85
2695,2024-02-12,10:25:00,45272.40,45284.25,45249.85,45284.25
2696,2024-02-12,10:26:00,45283.90,45283.90,45228.20,45229.85
2697,2024-02-12,10:27:00,45231.55,45231.55,45149.40,45173.35
2698,2024-02-12,10:28:00,45172.15,45210.95,45147.35,45197.80
2699,2024-02-12,10:29:00,45196.50,45215.30,45189.05,45215.30
2700,2024-02-12,10:30:00,45212.35,45218.50,45146.30,45183.75
2701,2024-02-12,10:31:00,45183.30,45206.95,45171.40,45196.65
2702,2024-02-12,10:32:00,45192.85,45213.25,45190.25,45213.25
2703,2024-02-12,10:33:00,45214.70,45235.60,45193.25,45223.75
2704,2024-02-12,10:34:00,45224.85,45247.05,45219.15,45243.60
2705,2024-02-12,10:35:00,45245.05,45250.75,45221.00,45239.95
2706,2024-02-12,10:36:00,45241.40,45252.95,45221.85,45227.90
2707,2024-02-12,10:37:00,45223.05,45254.50,45223.05,45245.20
2708,2024-02-12,10:38:00,45245.40,45254.60,45233.65,45245.25
2709,2024-02-12,10:39:00,45250.90,45265.60,45230.80,45239.25
2710,2024-02-12,10:40:00,45236.05,45237.45,45207.75,45223.50
2711,2024-02-12,10:41:00,45220.65,45228.15,45209.35,45211.75
2712,2024-02-12,10:42:00,45211.90,45224.50,45201.10,45222.80
2713,2024-02-12,10:43:00,45220.90,45236.65,45217.10,45231.25
2714,2024-02-12,10:44:00,45233.65,45236.60,45224.55,45228.10
2715,2024-02-12,10:45:00,45226.60,45228.75,45215.35,45219.00
2716,2024-02-12,10:46:00,45214.00,45240.00,45208.90,45240.00
2717,2024-02-12,10:47:00,45239.65,45251.05,45225.20,45227.05
2718,2024-02-12,10:48:00,45228.50,45229.45,45213.65,45217.60
2719,2024-02-12,10:49:00,45215.65,45216.90,45207.20,45216.80
2720,2024-02-12,10:50:00,45216.20,45216.25,45200.50,45206.05
2721,2024-02-12,10:51:00,45206.20,45218.45,45200.50,45217.30
2722,2024-02-12,10:52:00,45220.95,45238.90,45219.30,45223.75
2723,2024-02-12,10:53:00,45224.30,45224.30,45197.25,45211.05
2724,2024-02-12,10:54:00,45209.25,45231.00,45204.70,45227.45
2725,2024-02-12,10:55:00,45228.70,45230.65,45209.85,45224.60
2726,2024-02-12,10:56:00,45226.70,45226.70,45203.45,45217.85
2727,2024-02-12,10:57:00,45219.85,45221.80,45212.95,45217.65
2728,2024-02-12,10:58:00,45217.00,45238.40,45216.95,45235.25
2729,2024-02-12,10:59:00,45232.85,45254.35,45230.35,45251.50
2730,2024-02-12,11:00:00,45251.95,45262.75,45236.75,45240.55
2731,2024-02-12,11:01:00,45240.55,45285.50,45238.35,45272.90
2732,2024-02-12,11:02:00,45275.75,45278.75,45252.50,45260.15
2733,2024-02-12,11:03:00,45258.75,45258.75,45237.05,45242.70
2734,2024-02-12,11:04:00,45248.25,45249.15,45217.80,45217.80
2735,2024-02-12,11:05:00,45219.45,45241.10,45218.00,45241.10
2736,2024-02-12,11:06:00,45241.00,45241.90,45224.95,45228.75
2737,2024-02-12,11:07:00,45229.35,45256.05,45229.35,45256.05
2738,2024-02-12,11:08:00,45253.45,45279.80,45253.45,45274.50
2739,2024-02-12,11:09:00,45273.00,45345.65,45271.20,45324.10
2740,2024-02-12,11:10:00,45323.95,45339.60,45303.10,45339.60
2741,2024-02-12,11:11:00,45328.50,45337.20,45314.60,45322.75
2742,2024-02-12,11:12:00,45330.55,45334.50,45313.80,45313.80
2743,2024-02-12,11:13:00,45316.90,45316.90,45299.00,45308.25
2744,2024-02-12,11:14:00,45309.00,45339.50,45300.80,45334.80
2745,2024-02-12,11:15:00,45334.85,45342.30,45308.45,45317.15
2746,2024-02-12,11:16:00,45310.35,45346.40,45310.35,45336.70
2747,2024-02-12,11:17:00,45335.40,45339.05,45315.45,45315.50
2748,2024-02-12,11:18:00,45315.85,45320.55,45305.60,45313.90
2749,2024-02-12,11:19:00,45312.10,45314.05,45289.25,45313.10
2750,2024-02-12,11:20:00,45313.30,45317.50,45294.85,45303.65
2751,2024-02-12,11:21:00,45299.85,45313.45,45294.30,45296.45
2752,2024-02-12,11:22:00,45287.45,45309.95,45287.45,45301.75
2753,2024-02-12,11:23:00,45310.00,45318.60,45294.00,45296.20
2754,2024-02-12,11:24:00,45297.10,45313.25,45296.25,45309.10
2755,2024-02-12,11:25:00,45307.85,45320.55,45297.10,45297.65
2756,2024-02-12,11:26:00,45303.90,45303.90,45272.30,45273.90
2757,2024-02-12,11:27:00,45276.15,45293.85,45271.90,45277.45
2758,2024-02-12,11:28:00,45278.90,45292.90,45271.60,45283.25
2759,2024-02-12,11:29:00,45285.45,45310.40,45282.40,45310.00
2760,2024-02-12,11:30:00,45313.10,45339.40,45311.40,45330.55
2761,2024-02-12,11:31:00,45330.45,45331.00,45310.35,45312.75
2762,2024-02-12,11:32:00,45313.75,45315.95,45300.35,45314.25
2763,2024-02-12,11:33:00,45313.65,45313.65,45299.25,45303.30
2764,2024-02-12,11:34:00,45301.70,45302.95,45278.90,45287.05
2765,2024-02-12,11:35:00,45289.60,45290.90,45271.85,45274.55
2766,2024-02-12,11:36:00,45275.50,45287.35,45246.40,45250.90
2767,2024-02-12,11:37:00,45251.65,45280.60,45247.20,45280.60
2768,2024-02-12,11:38:00,45280.90,45280.90,45265.95,45273.10
2769,2024-02-12,11:39:00,45276.25,45292.40,45273.10,45276.85
2770,2024-02-12,11:40:00,45275.50,45284.05,45272.20,45281.35
2771,2024-02-12,11:41:00,45280.45,45280.45,45267.70,45273.00
2772,2024-02-12,11:42:00,45274.20,45277.55,45257.10,45257.10
2773,2024-02-12,11:43:00,45254.90,45275.85,45250.35,45261.40
2774,2024-02-12,11:44:00,45260.80,45263.25,45242.65,45259.20
2775,2024-02-12,11:45:00,45261.25,45261.25,45224.35,45233.70
2776,2024-02-12,11:46:00,45233.30,45250.45,45232.10,45245.95
2777,2024-02-12,11:47:00,45245.15,45259.70,45240.95,45258.55
